dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
CTD Gene-Chemical Interactions	ctdchemical	Nitroglycerin	0.0017465	1	1	0	1		Nitroglycerin
CTD Gene-Chemical Interactions	ctdchemical	vorinostat	-0.018423	0.56395	1	0	-1		vorinostat
CTD Gene-Chemical Interactions	ctdchemical	vanoxerine	0.016	0.57823	1	0	1		vanoxerine
CTD Gene-Chemical Interactions	ctdchemical	butachlor	0.016	0.5797	1	0	1		butachlor
CTD Gene-Chemical Interactions	ctdchemical	F2-Isoprostanes	-0.0060845	1	1	0	-1		F2-Isoprostanes
CTD Gene-Chemical Interactions	ctdchemical	Triiodothyronine	-0.0062535	1	1	0	-1		Triiodothyronine
CTD Gene-Chemical Interactions	ctdchemical	Thyroxine	-0.058423	0.0149	1	0	-1		Thyroxine
CTD Gene-Chemical Interactions	ctdchemical	tribromodiphenyl ether 28	-0.012169	0.61689	1	0	-1		tribromodiphenyl ether 28
CTD Gene-Chemical Interactions	ctdchemical	mithramycin A	0.0019155	1	1	0	1		mithramycin A
CTD Gene-Chemical Interactions	ctdchemical	17-alpha-Hydroxyprogesterone	0.016	0.57864	1	0	1		17-alpha-Hydroxyprogesterone
CTD Gene-Chemical Interactions	ctdchemical	exemestane	-0.0060845	1	1	0	-1		exemestane
CTD Gene-Chemical Interactions	ctdchemical	Pesticides	0.0059155	1	1	0	1		Pesticides
CTD Gene-Chemical Interactions	ctdchemical	Disulfiram	-0.022254	0.38117	1	0	-1		Disulfiram
CTD Gene-Chemical Interactions	ctdchemical	ICI 164384	-0.0020845	1	1	0	-1		ICI 164384
CTD Gene-Chemical Interactions	ctdchemical	Clomiphene	0.0019155	1	1	0	1		Clomiphene
CTD Gene-Chemical Interactions	ctdchemical	8-prenylnaringenin	0.0019155	1	1	0	1		8-prenylnaringenin
CTD Gene-Chemical Interactions	ctdchemical	alachlor	0.032	0.20881	1	0	1		alachlor
CTD Gene-Chemical Interactions	ctdchemical	Mestranol	-0.0060845	1	1	0	-1		Mestranol
CTD Gene-Chemical Interactions	ctdchemical	WAY-169916	-0.0060845	1	1	0	-1		WAY-169916
CTD Gene-Chemical Interactions	ctdchemical	Triclosan	0.007831	1	1	0	1		Triclosan
CTD Gene-Chemical Interactions	ctdchemical	Hexylresorcinol	-0.0060845	1	1	0	-1		Hexylresorcinol
CTD Gene-Chemical Interactions	ctdchemical	2,4,6-trichlorophenyl 4-nitrophenyl ether	-0.0020845	1	1	0	-1		2,4,6-trichlorophenyl 4-nitrophenyl ether
CTD Gene-Chemical Interactions	ctdchemical	PCB 180	0.028	0.21494	1	0	1		PCB 180
CTD Gene-Chemical Interactions	ctdchemical	ferric ammonium citrate	-0.024169	0.12371	1	0	-1		ferric ammonium citrate
CTD Gene-Chemical Interactions	ctdchemical	Deferoxamine	-0.018423	0.56237	1	0	-1		Deferoxamine
CTD Gene-Chemical Interactions	ctdchemical	Nicorandil	-0.0020845	1	1	0	-1		Nicorandil
CTD Gene-Chemical Interactions	ctdchemical	Halothane	0.003831	1	1	0	1		Halothane
CTD Gene-Chemical Interactions	ctdchemical	Mesalamine	0.0019155	1	1	0	1		Mesalamine
CTD Gene-Chemical Interactions	ctdchemical	ferric chloride	0.0019155	1	1	0	1		ferric chloride
CTD Gene-Chemical Interactions	ctdchemical	Alprazolam	0.0019155	1	1	0	1		Alprazolam
CTD Gene-Chemical Interactions	ctdchemical	adinazolam	0.012	0.59629	1	0	1		adinazolam
CTD Gene-Chemical Interactions	ctdchemical	Nicardipine	0.016	0.5785	1	0	1		Nicardipine
CTD Gene-Chemical Interactions	ctdchemical	Nifedipine	0.04	0.12514	1	0	1		Nifedipine
CTD Gene-Chemical Interactions	ctdchemical	Pentosan Sulfuric Polyester	0.012	0.59464	1	0	1		Pentosan Sulfuric Polyester
CTD Gene-Chemical Interactions	ctdchemical	Cyclic GMP	0.036	0.21557	1	0	1		Cyclic GMP
CTD Gene-Chemical Interactions	ctdchemical	cyclo(Trp-Asp-Pro-Val-Leu)	0.028	0.2143	1	0	1		cyclo(Trp-Asp-Pro-Val-Leu)
CTD Gene-Chemical Interactions	ctdchemical	GW 7647	0.012	0.59621	1	0	1		GW 7647
CTD Gene-Chemical Interactions	ctdchemical	nandrolone decanoate	-0.0060845	1	1	0	-1		nandrolone decanoate
CTD Gene-Chemical Interactions	ctdchemical	ZM 241385	-0.0060845	1	1	0	-1		ZM 241385
CTD Gene-Chemical Interactions	ctdchemical	Fatty Acids, Omega-3	0.0059155	1	1	0	1		Fatty Acids, Omega-3
CTD Gene-Chemical Interactions	ctdchemical	carbamylhydrazine	-0.0060845	1	1	0	-1		carbamylhydrazine
CTD Gene-Chemical Interactions	ctdchemical	Ouabain	-0.030423	0.3353	1	0	-1		Ouabain
CTD Gene-Chemical Interactions	ctdchemical	Insecticides	0.012	0.59421	1	0	1		Insecticides
CTD Gene-Chemical Interactions	ctdchemical	Epirubicin	0.02	0.35553	1	0	1		Epirubicin
CTD Gene-Chemical Interactions	ctdchemical	Taurocholic Acid	0.0099155	0.70444	1	0	1		Taurocholic Acid
CTD Gene-Chemical Interactions	ctdchemical	Taurodeoxycholic Acid	-0.0020845	1	1	0	-1		Taurodeoxycholic Acid
CTD Gene-Chemical Interactions	ctdchemical	ginsenoside Rb1	0.0019155	1	1	0	1		ginsenoside Rb1
CTD Gene-Chemical Interactions	ctdchemical	telithromycin	0.012	0.59856	1	0	1		telithromycin
CTD Gene-Chemical Interactions	ctdchemical	Prostaglandins E	0.012	0.59563	1	0	1		Prostaglandins E
CTD Gene-Chemical Interactions	ctdchemical	Tetracycline	0.0019155	1	1	0	1		Tetracycline
CTD Gene-Chemical Interactions	ctdchemical	Methylene Blue	0.012	0.59836	1	0	1		Methylene Blue
CTD Gene-Chemical Interactions	ctdchemical	4,4'-diphenylmethane diisocyanate	-0.0060845	1	1	0	-1		4,4'-diphenylmethane diisocyanate
CTD Gene-Chemical Interactions	ctdchemical	Prostaglandins	0.016	0.57934	1	0	1		Prostaglandins
CTD Gene-Chemical Interactions	ctdchemical	ezetimibe	-0.0060845	1	1	0	-1		ezetimibe
CTD Gene-Chemical Interactions	ctdchemical	2-hydroxyestradiol	0.0019155	1	1	0	1		2-hydroxyestradiol
CTD Gene-Chemical Interactions	ctdchemical	formononetin	-0.0060845	1	1	0	-1		formononetin
CTD Gene-Chemical Interactions	ctdchemical	Zyflamend	-0.0020845	1	1	0	-1		Zyflamend
CTD Gene-Chemical Interactions	ctdchemical	1-aminopyrene	0.016	0.57858	1	0	1		1-aminopyrene
CTD Gene-Chemical Interactions	ctdchemical	diosmetin	0.012	0.59501	1	0	1		diosmetin
CTD Gene-Chemical Interactions	ctdchemical	Lansoprazole	0.003831	1	1	0	1		Lansoprazole
CTD Gene-Chemical Interactions	ctdchemical	Cannabidiol	0.029915	0.31438	1	0	1		Cannabidiol
CTD Gene-Chemical Interactions	ctdchemical	etoricoxib	-0.0060845	1	1	0	-1		etoricoxib
CTD Gene-Chemical Interactions	ctdchemical	2,2'-azobis(2-amidinopropane)	-0.020169	0.21399	1	0	-1		2,2'-azobis(2-amidinopropane)
CTD Gene-Chemical Interactions	ctdchemical	methyl 2-cyano-3,12-dioxoolean-1,9-dien-28-oate	-0.016169	0.58981	1	0	-1		methyl 2-cyano-3,12-dioxoolean-1,9-dien-28-oate
CTD Gene-Chemical Interactions	ctdchemical	Benzoquinones	-0.024169	0.12445	1	0	-1		Benzoquinones
CTD Gene-Chemical Interactions	ctdchemical	adenosine-3',5'-cyclic phosphorothioate	0.012	0.59783	1	0	1		adenosine-3',5'-cyclic phosphorothioate
CTD Gene-Chemical Interactions	ctdchemical	Shiga Toxin 2	0.012	0.59878	1	0	1		Shiga Toxin 2
CTD Gene-Chemical Interactions	ctdchemical	Soman	-0.008169	1	1	0	-1		Soman
CTD Gene-Chemical Interactions	ctdchemical	puag-haad	-0.0060845	1	1	0	-1		puag-haad
CTD Gene-Chemical Interactions	ctdchemical	oleoylethanolamide	0.012	0.59501	1	0	1		oleoylethanolamide
CTD Gene-Chemical Interactions	ctdchemical	3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate	-0.0060845	1	1	0	-1		3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate
CTD Gene-Chemical Interactions	ctdchemical	Aminocaproic Acid	-0.0060845	1	1	0	-1		Aminocaproic Acid
CTD Gene-Chemical Interactions	ctdchemical	zaprinast	0.016	0.57938	1	0	1		zaprinast
CTD Gene-Chemical Interactions	ctdchemical	tricyclodecane-9-yl-xanthogenate	-0.0020845	1	1	0	-1		tricyclodecane-9-yl-xanthogenate
CTD Gene-Chemical Interactions	ctdchemical	S-ethyl glutathione	-0.0020845	1	1	0	-1		S-ethyl glutathione
CTD Gene-Chemical Interactions	ctdchemical	calcium silicate	0.016	0.58057	1	0	1		calcium silicate
CTD Gene-Chemical Interactions	ctdchemical	ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate	-0.0020845	1	1	0	-1		ethyl 6-(N-(2-chloro-4-fluorophenyl)sulfamoyl)cyclohex-1-ene-1-carboxylate
CTD Gene-Chemical Interactions	ctdchemical	Shiga Toxin	0.016	0.57993	1	0	1		Shiga Toxin
CTD Gene-Chemical Interactions	ctdchemical	Baclofen	0.012	0.59549	1	0	1		Baclofen
CTD Gene-Chemical Interactions	ctdchemical	5S,12R,18R-trihydroxy-6Z,8E,10E,14Z,16E-eicosapentaenoic acid	0.0059155	1	1	0	1		5S,12R,18R-trihydroxy-6Z,8E,10E,14Z,16E-eicosapentaenoic acid
CTD Gene-Chemical Interactions	ctdchemical	(5-formylfuran-2-yl)methyl 4-hydroxy-2-methylenebutanoate	0.012	0.59688	1	0	1		(5-formylfuran-2-yl)methyl 4-hydroxy-2-methylenebutanoate
CTD Gene-Chemical Interactions	ctdchemical	lead acetate	-0.068845	0.093749	1	0	-1		lead acetate
CTD Gene-Chemical Interactions	ctdchemical	Prazosin	0.017915	0.68824	1	0	1		Prazosin
CTD Gene-Chemical Interactions	ctdchemical	Metoprolol	0.033915	0.31243	1	0	1		Metoprolol
CTD Gene-Chemical Interactions	ctdchemical	telmisartan	-0.0064225	1	1	0	-1		telmisartan
CTD Gene-Chemical Interactions	ctdchemical	olmesartan	0.028	0.2167	1	0	1		olmesartan
CTD Gene-Chemical Interactions	ctdchemical	perfluorodecanoic acid	0.024	0.34287	1	0	1		perfluorodecanoic acid
CTD Gene-Chemical Interactions	ctdchemical	Pentachlorophenol	0.02	0.35928	1	0	1		Pentachlorophenol
CTD Gene-Chemical Interactions	ctdchemical	Corticosterone	0.053915	0.13893	1	0	1		Corticosterone
CTD Gene-Chemical Interactions	ctdchemical	Permethrin	0.0017465	1	1	0	1		Permethrin
CTD Gene-Chemical Interactions	ctdchemical	Chlordan	-0.012169	0.61834	1	0	-1		Chlordan
CTD Gene-Chemical Interactions	ctdchemical	Atrazine	0.019831	0.54142	1	0	1		Atrazine
CTD Gene-Chemical Interactions	ctdchemical	2-butenal	0.0099155	0.70267	1	0	1		2-butenal
CTD Gene-Chemical Interactions	ctdchemical	beta-ionone	0.012	0.59688	1	0	1		beta-ionone
CTD Gene-Chemical Interactions	ctdchemical	Chenodeoxycholic Acid	-0.008169	1	1	0	-1		Chenodeoxycholic Acid
CTD Gene-Chemical Interactions	ctdchemical	ciclopirox	-0.0060845	1	1	0	-1		ciclopirox
CTD Gene-Chemical Interactions	ctdchemical	ifenprodil	-0.0020845	1	1	0	-1		ifenprodil
CTD Gene-Chemical Interactions	ctdchemical	platycodin D	0.012	0.59594	1	0	1		platycodin D
CTD Gene-Chemical Interactions	ctdchemical	NVP ADW742	0.012	0.59553	1	0	1		NVP ADW742
CTD Gene-Chemical Interactions	ctdchemical	Heparan Sulfate Proteoglycans	-0.0060845	1	1	0	-1		Heparan Sulfate Proteoglycans
CTD Gene-Chemical Interactions	ctdchemical	1-hydroxy-2-oxo-3,3-bis(2-aminoethyl)-1-triazene	0.012	0.59503	1	0	1		1-hydroxy-2-oxo-3,3-bis(2-aminoethyl)-1-triazene
CTD Gene-Chemical Interactions	ctdchemical	Fenoldopam	0.016	0.57868	1	0	1		Fenoldopam
CTD Gene-Chemical Interactions	ctdchemical	tetrahydrocurcumin	-0.020169	0.21275	1	0	-1		tetrahydrocurcumin
CTD Gene-Chemical Interactions	ctdchemical	Desmodium gangeticum extract	-0.0060845	1	1	0	-1		Desmodium gangeticum extract
CTD Gene-Chemical Interactions	ctdchemical	Fatty Acids	-0.00016901	1	1	0	-1		Fatty Acids
CTD Gene-Chemical Interactions	ctdchemical	lenalidomide	-0.0060845	1	1	0	-1		lenalidomide
CTD Gene-Chemical Interactions	ctdchemical	Betaine	-0.012169	0.61734	1	0	-1		Betaine
CTD Gene-Chemical Interactions	ctdchemical	4-(4'-chlorobenzyloxy)benzyl nicotinate	-0.0060845	1	1	0	-1		4-(4'-chlorobenzyloxy)benzyl nicotinate
CTD Gene-Chemical Interactions	ctdchemical	13-hydroperoxy-9,11-octadecadienoic acid	-0.020169	0.21273	1	0	-1		13-hydroperoxy-9,11-octadecadienoic acid
CTD Gene-Chemical Interactions	ctdchemical	Arsenic	-0.031606	0.63643	1	0	-1		Arsenic
CTD Gene-Chemical Interactions	ctdchemical	ginsenoside Rd	-0.020169	0.21148	1	0	-1		ginsenoside Rd
CTD Gene-Chemical Interactions	ctdchemical	9,10-Dimethyl-1,2-benzanthracene	-0.010423	0.78079	1	0	-1		9,10-Dimethyl-1,2-benzanthracene
CTD Gene-Chemical Interactions	ctdchemical	Phosphatidylcholines	-0.0060845	1	1	0	-1		Phosphatidylcholines
CTD Gene-Chemical Interactions	ctdchemical	sulindac sulfone	0.044	0.13278	1	0	1		sulindac sulfone
CTD Gene-Chemical Interactions	ctdchemical	Arecoline	0.016	0.57821	1	0	1		Arecoline
CTD Gene-Chemical Interactions	ctdchemical	Piperonyl Butoxide	-0.012169	0.61841	1	0	-1		Piperonyl Butoxide
CTD Gene-Chemical Interactions	ctdchemical	1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione	0.044	0.12915	1	0	1		1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione
CTD Gene-Chemical Interactions	ctdchemical	Naloxone	-0.0022535	1	1	0	-1		Naloxone
CTD Gene-Chemical Interactions	ctdchemical	Histamine	0.003493	1	1	0	1		Histamine
CTD Gene-Chemical Interactions	ctdchemical	Acids	0.036	0.21738	1	0	1		Acids
CTD Gene-Chemical Interactions	ctdchemical	SR 144528	0.017915	0.69167	1	0	1		SR 144528
CTD Gene-Chemical Interactions	ctdchemical	S-Adenosylmethionine	0.003831	1	1	0	1		S-Adenosylmethionine
CTD Gene-Chemical Interactions	ctdchemical	tungsten carbide	-0.024169	0.12445	1	0	-1		tungsten carbide
CTD Gene-Chemical Interactions	ctdchemical	SCH 23390	0.0099155	0.70411	1	0	1		SCH 23390
CTD Gene-Chemical Interactions	ctdchemical	Raclopride	0.02	0.35649	1	0	1		Raclopride
CTD Gene-Chemical Interactions	ctdchemical	4-phenylbutyric acid	0.0099155	0.70186	1	0	1		4-phenylbutyric acid
CTD Gene-Chemical Interactions	ctdchemical	Astemizole	0.0019155	1	1	0	1		Astemizole
CTD Gene-Chemical Interactions	ctdchemical	Probenecid	-0.008169	1	1	0	-1		Probenecid
CTD Gene-Chemical Interactions	ctdchemical	Tetraethylammonium	-0.024169	0.12423	1	0	-1		Tetraethylammonium
CTD Gene-Chemical Interactions	ctdchemical	Trazodone	0.0099155	0.70551	1	0	1		Trazodone
CTD Gene-Chemical Interactions	ctdchemical	adefovir dipivoxil	0.012	0.59416	1	0	1		adefovir dipivoxil
CTD Gene-Chemical Interactions	ctdchemical	Fenitrothion	0.012	0.59677	1	0	1		Fenitrothion
CTD Gene-Chemical Interactions	ctdchemical	Phenol	0.016	0.58055	1	0	1		Phenol
CTD Gene-Chemical Interactions	ctdchemical	Fadrozole	-0.0060845	1	1	0	-1		Fadrozole
CTD Gene-Chemical Interactions	ctdchemical	Cortodoxone	0.012	0.59532	1	0	1		Cortodoxone
CTD Gene-Chemical Interactions	ctdchemical	Promegestone	0.016	0.57815	1	0	1		Promegestone
CTD Gene-Chemical Interactions	ctdchemical	Dehydroepiandrosterone	-0.018254	0.41861	1	0	-1		Dehydroepiandrosterone
CTD Gene-Chemical Interactions	ctdchemical	Androstenediol	-0.0060845	1	1	0	-1		Androstenediol
CTD Gene-Chemical Interactions	ctdchemical	zearalenol	0.016	0.57884	1	0	1		zearalenol
CTD Gene-Chemical Interactions	ctdchemical	25-hydroxycholesterol	0.017915	0.68985	1	0	1		25-hydroxycholesterol
CTD Gene-Chemical Interactions	ctdchemical	4-octylphenol	-0.0020845	1	1	0	-1		4-octylphenol
CTD Gene-Chemical Interactions	ctdchemical	4-nonylphenol	0.0059155	1	1	0	1		4-nonylphenol
CTD Gene-Chemical Interactions	ctdchemical	tibolone	-0.020169	0.21541	1	0	-1		tibolone
CTD Gene-Chemical Interactions	ctdchemical	Phenols	0.012	0.59325	1	0	1		Phenols
CTD Gene-Chemical Interactions	ctdchemical	icaritin	-0.024169	0.12487	1	0	-1		icaritin
CTD Gene-Chemical Interactions	ctdchemical	5,11-diethyl-5,6,11,12-tetrahydrochrysene-2,8-diol	-0.0020845	1	1	0	-1		5,11-diethyl-5,6,11,12-tetrahydrochrysene-2,8-diol
CTD Gene-Chemical Interactions	ctdchemical	Benomyl	-0.020169	0.21353	1	0	-1		Benomyl
CTD Gene-Chemical Interactions	ctdchemical	propiconazole	-0.0060845	1	1	0	-1		propiconazole
CTD Gene-Chemical Interactions	ctdchemical	triadimefon	-0.0020845	1	1	0	-1		triadimefon
CTD Gene-Chemical Interactions	ctdchemical	triphenyl phosphate	0.02	0.35753	1	0	1		triphenyl phosphate
CTD Gene-Chemical Interactions	ctdchemical	2-phenylphenol	-0.0020845	1	1	0	-1		2-phenylphenol
CTD Gene-Chemical Interactions	ctdchemical	fludioxonil	-0.0060845	1	1	0	-1		fludioxonil
CTD Gene-Chemical Interactions	ctdchemical	tributyl phosphate	0.012	0.59694	1	0	1		tributyl phosphate
CTD Gene-Chemical Interactions	ctdchemical	decursin	-0.0060845	1	1	0	-1		decursin
CTD Gene-Chemical Interactions	ctdchemical	Aniline Compounds	-0.0020845	1	1	0	-1		Aniline Compounds
CTD Gene-Chemical Interactions	ctdchemical	metolachlor	-0.0020845	1	1	0	-1		metolachlor
CTD Gene-Chemical Interactions	ctdchemical	norfluoxetine	0.012	0.59518	1	0	1		norfluoxetine
CTD Gene-Chemical Interactions	ctdchemical	1,4-naphthoquinone	0.012	0.59579	1	0	1		1,4-naphthoquinone
CTD Gene-Chemical Interactions	ctdchemical	1-naphthol	-0.020169	0.21559	1	0	-1		1-naphthol
CTD Gene-Chemical Interactions	ctdchemical	cinnamic acid	-0.0020845	1	1	0	-1		cinnamic acid
CTD Gene-Chemical Interactions	ctdchemical	Zalcitabine	-0.0060845	1	1	0	-1		Zalcitabine
CTD Gene-Chemical Interactions	ctdchemical	Mefenamic Acid	0.02	0.35687	1	0	1		Mefenamic Acid
CTD Gene-Chemical Interactions	ctdchemical	Flurbiprofen	-0.0022535	1	1	0	-1		Flurbiprofen
CTD Gene-Chemical Interactions	ctdchemical	Farnesol	-0.020169	0.21224	1	0	-1		Farnesol
CTD Gene-Chemical Interactions	ctdchemical	1-hydroxypyrene	-0.0060845	1	1	0	-1		1-hydroxypyrene
CTD Gene-Chemical Interactions	ctdchemical	Fenoprofen	0.02	0.35911	1	0	1		Fenoprofen
CTD Gene-Chemical Interactions	ctdchemical	3,4,3',4'-tetrachlorobiphenyl	-0.0020845	1	1	0	-1		3,4,3',4'-tetrachlorobiphenyl
CTD Gene-Chemical Interactions	ctdchemical	2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide	0.02	0.3588	1	0	1		2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide
CTD Gene-Chemical Interactions	ctdchemical	alternariol	0.012	0.59401	1	0	1		alternariol
CTD Gene-Chemical Interactions	ctdchemical	2,3,4,7,8-pentachlorodibenzofuran	0.012	0.59773	1	0	1		2,3,4,7,8-pentachlorodibenzofuran
CTD Gene-Chemical Interactions	ctdchemical	isoquercitrin	-0.020169	0.21414	1	0	-1		isoquercitrin
CTD Gene-Chemical Interactions	ctdchemical	fluoranthene	-0.008169	1	1	0	-1		fluoranthene
CTD Gene-Chemical Interactions	ctdchemical	benzo(k)fluoranthene	-0.034254	0.073739	1	0	-1		benzo(k)fluoranthene
CTD Gene-Chemical Interactions	ctdchemical	montelukast	0.007831	1	1	0	1		montelukast
CTD Gene-Chemical Interactions	ctdchemical	amitraz	0.012	0.59608	1	0	1		amitraz
CTD Gene-Chemical Interactions	ctdchemical	pyridine	-0.024169	0.12368	1	0	-1		pyridine
CTD Gene-Chemical Interactions	ctdchemical	Warfarin	0.015831	0.73858	1	0	1		Warfarin
CTD Gene-Chemical Interactions	ctdchemical	Rifampin	0.028	0.214	1	0	1		Rifampin
CTD Gene-Chemical Interactions	ctdchemical	Ketoconazole	0.0017465	1	1	0	1		Ketoconazole
CTD Gene-Chemical Interactions	ctdchemical	Clotrimazole	-0.020169	0.21231	1	0	-1		Clotrimazole
CTD Gene-Chemical Interactions	ctdchemical	Cyclophosphamide	-0.0025915	1	1	0	-1		Cyclophosphamide
CTD Gene-Chemical Interactions	ctdchemical	zafirlukast	0.0099155	0.70219	1	0	1		zafirlukast
CTD Gene-Chemical Interactions	ctdchemical	Omeprazole	-0.010254	0.71452	1	0	-1		Omeprazole
CTD Gene-Chemical Interactions	ctdchemical	Chlorpromazine	0.015831	0.74212	1	0	1		Chlorpromazine
CTD Gene-Chemical Interactions	ctdchemical	Yohimbine	0.028	0.21661	1	0	1		Yohimbine
CTD Gene-Chemical Interactions	ctdchemical	Ondansetron	-0.0020845	1	1	0	-1		Ondansetron
CTD Gene-Chemical Interactions	ctdchemical	Methoxsalen	-0.0060845	1	1	0	-1		Methoxsalen
CTD Gene-Chemical Interactions	ctdchemical	Buprenorphine	-0.0020845	1	1	0	-1		Buprenorphine
CTD Gene-Chemical Interactions	ctdchemical	pentachlorobenzene	0.012	0.59652	1	0	1		pentachlorobenzene
CTD Gene-Chemical Interactions	ctdchemical	Flupenthixol	0.012	0.59565	1	0	1		Flupenthixol
CTD Gene-Chemical Interactions	ctdchemical	naringin	-0.008169	1	1	0	-1		naringin
CTD Gene-Chemical Interactions	ctdchemical	Heme	0.0059155	1	1	0	1		Heme
CTD Gene-Chemical Interactions	ctdchemical	SU 5402	-0.016169	0.58976	1	0	-1		SU 5402
CTD Gene-Chemical Interactions	ctdchemical	orantinib	0.012	0.59394	1	0	1		orantinib
CTD Gene-Chemical Interactions	ctdchemical	Naphthyridines	-0.0060845	1	1	0	-1		Naphthyridines
CTD Gene-Chemical Interactions	ctdchemical	Phenylbutyrates	-0.0020845	1	1	0	-1		Phenylbutyrates
CTD Gene-Chemical Interactions	ctdchemical	Lopinavir	-0.012169	0.61713	1	0	-1		Lopinavir
CTD Gene-Chemical Interactions	ctdchemical	arsenic disulfide	-0.024169	0.12441	1	0	-1		arsenic disulfide
CTD Gene-Chemical Interactions	ctdchemical	6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide	-0.0060845	1	1	0	-1		6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide
CTD Gene-Chemical Interactions	ctdchemical	Hydroxyl Radical	-0.0060845	1	1	0	-1		Hydroxyl Radical
CTD Gene-Chemical Interactions	ctdchemical	ammonium acetate	-0.044338	0.04488	1	0	-1		ammonium acetate
CTD Gene-Chemical Interactions	ctdchemical	Proteoglycans	0.013915	0.69077	1	0	1		Proteoglycans
CTD Gene-Chemical Interactions	ctdchemical	geranylgeraniol	0.012	0.59584	1	0	1		geranylgeraniol
CTD Gene-Chemical Interactions	ctdchemical	sodium bisulfide	-0.020169	0.21083	1	0	-1		sodium bisulfide
CTD Gene-Chemical Interactions	ctdchemical	trans-10,cis-12-conjugated linoleic acid	0.012	0.59538	1	0	1		trans-10,cis-12-conjugated linoleic acid
CTD Gene-Chemical Interactions	ctdchemical	Carbonyl Cyanide p-Trifluoromethoxyphenylhydrazone	0.012	0.59459	1	0	1		Carbonyl Cyanide p-Trifluoromethoxyphenylhydrazone
CTD Gene-Chemical Interactions	ctdchemical	Methylprednisolone	0.003831	1	1	0	1		Methylprednisolone
CTD Gene-Chemical Interactions	ctdchemical	Amitrole	-0.016169	0.59052	1	0	-1		Amitrole
CTD Gene-Chemical Interactions	ctdchemical	Iron, Dietary	-0.024169	0.12419	1	0	-1		Iron, Dietary
CTD Gene-Chemical Interactions	ctdchemical	Carnitine	-0.0020845	1	1	0	-1		Carnitine
CTD Gene-Chemical Interactions	ctdchemical	Vitamin B 12	0.0019155	1	1	0	1		Vitamin B 12
CTD Gene-Chemical Interactions	ctdchemical	Enzyme Inhibitors	-0.012169	0.61976	1	0	-1		Enzyme Inhibitors
CTD Gene-Chemical Interactions	ctdchemical	clinofibrate	-0.0020845	1	1	0	-1		clinofibrate
CTD Gene-Chemical Interactions	ctdchemical	Dichloroacetic Acid	0.016	0.57722	1	0	1		Dichloroacetic Acid
CTD Gene-Chemical Interactions	ctdchemical	CEP-11004	-0.0060845	1	1	0	-1		CEP-11004
CTD Gene-Chemical Interactions	ctdchemical	arsenic trichloride	-0.0020845	1	1	0	-1		arsenic trichloride
CTD Gene-Chemical Interactions	ctdchemical	Bupropion	-0.024169	0.12377	1	0	-1		Bupropion
CTD Gene-Chemical Interactions	ctdchemical	Ammonia	-0.008169	1	1	0	-1		Ammonia
CTD Gene-Chemical Interactions	ctdchemical	Graphite	-0.020169	0.21281	1	0	-1		Graphite
CTD Gene-Chemical Interactions	ctdchemical	naphthalene	-0.016338	0.74311	1	0	-1		naphthalene
CTD Gene-Chemical Interactions	ctdchemical	Reserpine	0.011831	0.74241	1	0	1		Reserpine
CTD Gene-Chemical Interactions	ctdchemical	Nevirapine	0.0059155	1	1	0	1		Nevirapine
CTD Gene-Chemical Interactions	ctdchemical	everolimus	0.016	0.5804	1	0	1		everolimus
CTD Gene-Chemical Interactions	ctdchemical	5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide	0.012	0.59569	1	0	1		5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide
CTD Gene-Chemical Interactions	ctdchemical	nitroaspirin	0.016	0.57932	1	0	1		nitroaspirin
CTD Gene-Chemical Interactions	ctdchemical	Ampicillin	0.012	0.59475	1	0	1		Ampicillin
CTD Gene-Chemical Interactions	ctdchemical	4-biphenylamine	0.012	0.59579	1	0	1		4-biphenylamine
CTD Gene-Chemical Interactions	ctdchemical	Cholic Acid	0.0059155	1	1	0	1		Cholic Acid
CTD Gene-Chemical Interactions	ctdchemical	Anthralin	-0.0020845	1	1	0	-1		Anthralin
CTD Gene-Chemical Interactions	ctdchemical	Polycyclic Hydrocarbons, Aromatic	0.0099155	0.70204	1	0	1		Polycyclic Hydrocarbons, Aromatic
CTD Gene-Chemical Interactions	ctdchemical	Asbestos	-0.008169	1	1	0	-1		Asbestos
CTD Gene-Chemical Interactions	ctdchemical	Nitrendipine	0.02	0.35709	1	0	1		Nitrendipine
CTD Gene-Chemical Interactions	ctdchemical	Fenbendazole	0.0019155	1	1	0	1		Fenbendazole
CTD Gene-Chemical Interactions	ctdchemical	chlorobenzene	-0.034254	0.072479	1	0	-1		chlorobenzene
