dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
IntAct Biomolecular Interactions	intact	PPP1CA	-0.034757	0.13292	1	0	-1		PPP1CA
IntAct Biomolecular Interactions	intact	IKBKE	-0.023172	0.22308	1	0	-1		IKBKE
IntAct Biomolecular Interactions	intact	TAB1	-0.023172	0.22114	1	0	-1		TAB1
IntAct Biomolecular Interactions	intact	GABARAP	-0.0087484	1	1	0	-1		GABARAP
IntAct Biomolecular Interactions	intact	ESR2	-0.0067781	1	1	0	-1		ESR2
IntAct Biomolecular Interactions	intact	ARRB1	0.031683	0.46583	1	0	1		ARRB1
IntAct Biomolecular Interactions	intact	H2AFX	-0.015526	0.69929	1	0	-1		H2AFX
IntAct Biomolecular Interactions	intact	PPP5C	-0.0067781	1	1	0	-1		PPP5C
IntAct Biomolecular Interactions	intact	PCNA	-0.0019704	1	1	0	-1		PCNA
IntAct Biomolecular Interactions	intact	HNRNPF	-0.0067781	1	1	0	-1		HNRNPF
IntAct Biomolecular Interactions	intact	ACTN4	-0.034757	0.13286	1	0	-1		ACTN4
IntAct Biomolecular Interactions	intact	RXRG	0.014423	0.59178	1	0	1		RXRG
IntAct Biomolecular Interactions	intact	RXRB	0.024038	0.35188	1	0	1		RXRB
IntAct Biomolecular Interactions	intact	HNRNPL	-0.0067781	1	1	0	-1		HNRNPL
IntAct Biomolecular Interactions	intact	ILF3	-0.0067781	1	1	0	-1		ILF3
IntAct Biomolecular Interactions	intact	PDIA6	-0.027979	0.12922	1	0	-1		PDIA6
IntAct Biomolecular Interactions	intact	KRT10	-0.0067781	1	1	0	-1		KRT10
IntAct Biomolecular Interactions	intact	PA2G4	-0.027979	0.13082	1	0	-1		PA2G4
IntAct Biomolecular Interactions	intact	LRRK1	0.014423	0.59018	1	0	1		LRRK1
IntAct Biomolecular Interactions	intact	TRADD	-0.0019704	1	1	0	-1		TRADD
IntAct Biomolecular Interactions	intact	NFKB2	-0.023172	0.2219	1	0	-1		NFKB2
IntAct Biomolecular Interactions	intact	NDRG1	0.014423	0.58925	1	0	1		NDRG1
IntAct Biomolecular Interactions	intact	FN1	-0.067544	0.01673	1	0	-1		FN1
IntAct Biomolecular Interactions	intact	LOC101929876	-0.027979	0.12922	1	0	-1		LOC101929876
IntAct Biomolecular Interactions	intact	ARRB2	0.028846	0.34172	1	0	1		ARRB2
IntAct Biomolecular Interactions	intact	RXRA	-0.0019704	1	1	0	-1		RXRA
IntAct Biomolecular Interactions	intact	TFAP2C	-0.0067781	1	1	0	-1		TFAP2C
IntAct Biomolecular Interactions	intact	SLX4	-0.023172	0.22151	1	0	-1		SLX4
IntAct Biomolecular Interactions	intact	STAT2	0.0028373	1	1	0	1		STAT2
IntAct Biomolecular Interactions	intact	ZNF423	-0.0067781	1	1	0	-1		ZNF423
IntAct Biomolecular Interactions	intact	BAG6	-0.0019704	1	1	0	-1		BAG6
IntAct Biomolecular Interactions	intact	SLC9A3R1	0.028846	0.3422	1	0	1		SLC9A3R1
IntAct Biomolecular Interactions	intact	STAT3	0.01726	0.6858	1	0	1		STAT3
IntAct Biomolecular Interactions	intact	UBIAD1	0.014423	0.59135	1	0	1		UBIAD1
IntAct Biomolecular Interactions	intact	PRKACA	0.014423	0.58852	1	0	1		PRKACA
IntAct Biomolecular Interactions	intact	PSMD2	0.012453	0.69613	1	0	1		PSMD2
IntAct Biomolecular Interactions	intact	KANK2	-0.027979	0.12727	1	0	-1		KANK2
IntAct Biomolecular Interactions	intact	RPL10A	-0.027979	0.12922	1	0	-1		RPL10A
IntAct Biomolecular Interactions	intact	RPL13A	-0.027979	0.13094	1	0	-1		RPL13A
IntAct Biomolecular Interactions	intact	BLNK	-0.0019704	1	1	0	-1		BLNK
IntAct Biomolecular Interactions	intact	ABL2	0.014423	0.59284	1	0	1		ABL2
IntAct Biomolecular Interactions	intact	PICK1	0.014423	0.58707	1	0	1		PICK1
IntAct Biomolecular Interactions	intact	ASXL1	0.019231	0.57746	1	0	1		ASXL1
IntAct Biomolecular Interactions	intact	RPS6KA5	-0.044373	0.03679	1	0	-1		RPS6KA5
IntAct Biomolecular Interactions	intact	YWHAQ	-0.0067781	1	1	0	-1		YWHAQ
IntAct Biomolecular Interactions	intact	BAG2	-0.023172	0.22323	1	0	-1		BAG2
IntAct Biomolecular Interactions	intact	TCOF1	-0.027979	0.12995	1	0	-1		TCOF1
IntAct Biomolecular Interactions	intact	SMARCD1	0.014423	0.58806	1	0	1		SMARCD1
IntAct Biomolecular Interactions	intact	SMARCA4	0.014423	0.59162	1	0	1		SMARCA4
IntAct Biomolecular Interactions	intact	RPL14	-0.027979	0.12922	1	0	-1		RPL14
IntAct Biomolecular Interactions	intact	MSN	-0.027979	0.13005	1	0	-1		MSN
IntAct Biomolecular Interactions	intact	RRP1B	-0.027979	0.12905	1	0	-1		RRP1B
IntAct Biomolecular Interactions	intact	NAT10	-0.044373	0.03721	1	0	-1		NAT10
IntAct Biomolecular Interactions	intact	WDR18	-0.027979	0.1292	1	0	-1		WDR18
IntAct Biomolecular Interactions	intact	LYZ	-0.0067781	1	1	0	-1		LYZ
IntAct Biomolecular Interactions	intact	MRPS22	-0.0067781	1	1	0	-1		MRPS22
IntAct Biomolecular Interactions	intact	NCOA1	0.019231	0.57668	1	0	1		NCOA1
IntAct Biomolecular Interactions	intact	SEC16A	-0.0067781	1	1	0	-1		SEC16A
IntAct Biomolecular Interactions	intact	TUBB6	-0.027979	0.12972	1	0	-1		TUBB6
IntAct Biomolecular Interactions	intact	AHNAK	-0.0067781	1	1	0	-1		AHNAK
IntAct Biomolecular Interactions	intact	RPL29	-0.027979	0.12922	1	0	-1		RPL29
IntAct Biomolecular Interactions	intact	HIST1H1C	-0.027979	0.13007	1	0	-1		HIST1H1C
IntAct Biomolecular Interactions	intact	KRTAP5-9	-0.027979	0.12899	1	0	-1		KRTAP5-9
IntAct Biomolecular Interactions	intact	KRT5	-0.0067781	1	1	0	-1		KRT5
IntAct Biomolecular Interactions	intact	FGFR1	-0.0067781	1	1	0	-1		FGFR1
IntAct Biomolecular Interactions	intact	VAV3	0.014423	0.58909	1	0	1		VAV3
IntAct Biomolecular Interactions	intact	SHC3	-0.0019704	1	1	0	-1		SHC3
IntAct Biomolecular Interactions	intact	PTK6	0.014423	0.59284	1	0	1		PTK6
IntAct Biomolecular Interactions	intact	FGR	0.0028373	1	1	0	1		FGR
IntAct Biomolecular Interactions	intact	VAV1	-0.0067781	1	1	0	-1		VAV1
IntAct Biomolecular Interactions	intact	SYK	-0.0019704	1	1	0	-1		SYK
IntAct Biomolecular Interactions	intact	AP2A1	-0.027979	0.12925	1	0	-1		AP2A1
IntAct Biomolecular Interactions	intact	AP1B1	-0.0067781	1	1	0	-1		AP1B1
IntAct Biomolecular Interactions	intact	MTA3	0.0028373	1	1	0	1		MTA3
IntAct Biomolecular Interactions	intact	SFN	0.014423	0.59293	1	0	1		SFN
IntAct Biomolecular Interactions	intact	SOCS6	0.014423	0.59284	1	0	1		SOCS6
IntAct Biomolecular Interactions	intact	EPB41L3	-0.0067781	1	1	0	-1		EPB41L3
IntAct Biomolecular Interactions	intact	LMNA	0.019231	0.57584	1	0	1		LMNA
IntAct Biomolecular Interactions	intact	PPM1A	-0.027979	0.12945	1	0	-1		PPM1A
IntAct Biomolecular Interactions	intact	PPP2R1B	-0.04918	0.01127	1	0	-1		PPP2R1B
IntAct Biomolecular Interactions	intact	EFTUD2	-0.044373	0.03721	1	0	-1		EFTUD2
IntAct Biomolecular Interactions	intact	SRSF1	-0.027979	0.13201	1	0	-1		SRSF1
IntAct Biomolecular Interactions	intact	HAX1	-0.0019704	1	1	0	-1		HAX1
IntAct Biomolecular Interactions	intact	SSR1	-0.0019704	1	1	0	-1		SSR1
IntAct Biomolecular Interactions	intact	PSMD1	-0.0067781	1	1	0	-1		PSMD1
IntAct Biomolecular Interactions	intact	ACTR3	-0.023172	0.22104	1	0	-1		ACTR3
IntAct Biomolecular Interactions	intact	GTPBP4	-0.027979	0.12922	1	0	-1		GTPBP4
IntAct Biomolecular Interactions	intact	RAF1	-0.0019704	1	1	0	-1		RAF1
IntAct Biomolecular Interactions	intact	SH2D1A	0.014423	0.59284	1	0	1		SH2D1A
IntAct Biomolecular Interactions	intact	LYN	-0.051151	0.04875	1	0	-1		LYN
IntAct Biomolecular Interactions	intact	PIK3R3	0.033654	0.21152	1	0	1		PIK3R3
IntAct Biomolecular Interactions	intact	CTGF	-0.0067781	1	1	0	-1		CTGF
IntAct Biomolecular Interactions	intact	GNB2L1	-0.0087484	1	1	0	-1		GNB2L1
IntAct Biomolecular Interactions	intact	PCOLCE	-0.0019704	1	1	0	-1		PCOLCE
IntAct Biomolecular Interactions	intact	BECN1	0.014423	0.58939	1	0	1		BECN1
IntAct Biomolecular Interactions	intact	APOA1	-0.027979	0.12931	1	0	-1		APOA1
IntAct Biomolecular Interactions	intact	SMAD4	-0.0067781	1	1	0	-1		SMAD4
IntAct Biomolecular Interactions	intact	THRSP	-0.0067781	1	1	0	-1		THRSP
IntAct Biomolecular Interactions	intact	RPA1	-0.027979	0.12898	1	0	-1		RPA1
IntAct Biomolecular Interactions	intact	GSK3B	-0.0067781	1	1	0	-1		GSK3B
IntAct Biomolecular Interactions	intact	PIN1	-0.0067781	1	1	0	-1		PIN1
IntAct Biomolecular Interactions	intact	SMN1	-0.027979	0.1295	1	0	-1		SMN1
IntAct Biomolecular Interactions	intact	RUVBL1	-0.018364	0.59135	1	0	-1		RUVBL1
IntAct Biomolecular Interactions	intact	CTTN	-0.027979	0.1301	1	0	-1		CTTN
IntAct Biomolecular Interactions	intact	EPS8	-0.0067781	1	1	0	-1		EPS8
IntAct Biomolecular Interactions	intact	PXN	-0.027979	0.13043	1	0	-1		PXN
IntAct Biomolecular Interactions	intact	MET	-0.0019704	1	1	0	-1		MET
IntAct Biomolecular Interactions	intact	CBL	-0.0067781	1	1	0	-1		CBL
IntAct Biomolecular Interactions	intact	PTPN1	0.033654	0.21215	1	0	1		PTPN1
IntAct Biomolecular Interactions	intact	BTK	0.014423	0.59108	1	0	1		BTK
IntAct Biomolecular Interactions	intact	PTPN22	0.014423	0.59127	1	0	1		PTPN22
IntAct Biomolecular Interactions	intact	PTPRK	-0.0019704	1	1	0	-1		PTPRK
IntAct Biomolecular Interactions	intact	PTPN12	0.007645	1	1	0	1		PTPN12
IntAct Biomolecular Interactions	intact	GRAP2	0.014423	0.59284	1	0	1		GRAP2
IntAct Biomolecular Interactions	intact	CRKL	0.019231	0.5776	1	0	1		CRKL
IntAct Biomolecular Interactions	intact	KRTAP10-8	-0.027979	0.12947	1	0	-1		KRTAP10-8
