dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	fibre tract	-0.06994	0.24978	1	0	-1		fibre tract
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	basis pedunculi cerebri	-0.054754	0.0474	1	0	-1		basis pedunculi cerebri
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	retinal stem cell	-0.013138	0.68531	1	0	-1		retinal stem cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	lateral habenular nucleus	-0.019068	0.73376	1	0	-1		lateral habenular nucleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	dorsal globus pallidus	-0.029068	0.73105	1	0	-1		dorsal globus pallidus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	neostriatal neuron	-0.011172	0.82001	1	0	-1		neostriatal neuron
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	molecular layer	0.027256	0.51969	1	0	1		molecular layer
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	lateral vestibular nucleus	-0.017823	0.64858	1	0	-1		lateral vestibular nucleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cerebellar nucleus	-0.048095	0.29418	1	0	-1		cerebellar nucleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	piriform area	-0.059959	0.3537	1	0	-1		piriform area
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	meynert's basal nucleus	-0.030201	0.71055	1	0	-1		meynert's basal nucleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	laterodorsal tegmental nucleus	-0.095661	0.083819	1	0	-1		laterodorsal tegmental nucleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	periventricular nucleus of hypothalamus	0.041543	0.27696	1	0	1		periventricular nucleus of hypothalamus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	medial amygdaloid nucleus	-0.019912	0.65224	1	0	-1		medial amygdaloid nucleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	hyperpallium	-0.047252	0.062779	1	0	-1		hyperpallium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	middle ear	0.021928	0.74821	1	0	1		middle ear
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	salivary gland epithelium	-0.011775	0.8256	1	0	-1		salivary gland epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	arterial smooth muscle	0.1119	0.24303	1	0	1		arterial smooth muscle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	chorioallantois	-0.044494	0.61328	1	0	-1		chorioallantois
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mural cell	0.0027141	0.96304	1	0	1		mural cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	soft tissue sarcoma cell line	-0.013182	0.8646	1	0	-1		soft tissue sarcoma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	soft tissue sarcoma cell	0.013124	0.62745	1	0	1		soft tissue sarcoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cem cell	-0.17134	0.01106	1	0	-1		cem cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	kb cell	-0.11898	0.12511	1	0	-1		kb cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	colo-205 cell	-0.13679	0.0059899	1	0	-1		colo-205 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ej cell	-0.023897	0.14982	1	0	-1		ej cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	a-498 cell	-0.038412	0.12335	1	0	-1		a-498 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nci-h929 cell	-0.066313	0.1688	1	0	-1		nci-h929 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	a-375 cell	-0.11327	0.03889	1	0	-1		a-375 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	chang cell	-0.036064	0.3636	1	0	-1		chang cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	hypopharynx	-0.004019	0.94754	1	0	-1		hypopharynx
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	calu-1 cell	-0.015085	0.69805	1	0	-1		calu-1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mda-mb-361 cell	0.034042	0.44017	1	0	1		mda-mb-361 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sk-br-3 cell	0.0077384	0.91965	1	0	1		sk-br-3 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mda-mb-468 cell	-0.022755	0.76532	1	0	-1		mda-mb-468 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	seminiferous epithelium	0.0040672	0.94784	1	0	1		seminiferous epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	granulosa cell line	-0.037208	0.45038	1	0	-1		granulosa cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	uterine wall	-0.0058989	0.86211	1	0	-1		uterine wall
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	extravillous trophoblast	0.06222	0.39165	1	0	1		extravillous trophoblast
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	keratocyte	-0.17477	0.01188	1	0	-1		keratocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gingival epithelium	-0.064443	0.37226	1	0	-1		gingival epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	endochondral bone	-0.086411	0.35349	1	0	-1		endochondral bone
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	calvarium	0.072214	0.54921	1	0	1		calvarium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	colonocyte	0.096376	0.19019	1	0	1		colonocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	polymorphonuclear leukocyte	-0.25524	0.092139	1	0	-1		polymorphonuclear leukocyte
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	polymorphonuclear neutrophil	-0.23447	0.04333	1	0	-1		polymorphonuclear neutrophil
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nrk-49f cell	-0.04459	0.45265	1	0	-1		nrk-49f cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	tear gland	-0.018702	0.73027	1	0	-1		tear gland
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	alveolar epithelial cell line	-0.078169	0.12351	1	0	-1		alveolar epithelial cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	acute promyelocytic leukemia cell	-0.15077	0.060349	1	0	-1		acute promyelocytic leukemia cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	submandibular gland duct	0.033845	0.4456	1	0	1		submandibular gland duct
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	serous cell	0.033794	0.63714	1	0	1		serous cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mucous acinar cell	0.01857	0.73072	1	0	1		mucous acinar cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nasal polyp	-0.064249	0.50405	1	0	-1		nasal polyp
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nci-h292 cell	0.026823	0.70282	1	0	1		nci-h292 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	omasum	0.031053	0.53129	1	0	1		omasum
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	meconium	0.089453	0.14645	1	0	1		meconium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	hemolymph	-0.030984	0.60506	1	0	-1		hemolymph
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pericardial fluid	0.018246	0.70193	1	0	1		pericardial fluid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pulmonary vein	0.056227	0.28996	1	0	1		pulmonary vein
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	atrial appendage	0.04977	0.30557	1	0	1		atrial appendage
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	venous system	0.071441	0.22198	1	0	1		venous system
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	biceps brachii	0.038085	0.52323	1	0	1		biceps brachii
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	laryngeal muscle	0.043554	0.36092	1	0	1		laryngeal muscle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	flexor digitorum profundus	0.021031	0.59945	1	0	1		flexor digitorum profundus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	rectus femoris	0.0011172	1	1	0	1		rectus femoris
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	tongue muscle	-0.026332	0.45244	1	0	-1		tongue muscle
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	32d cell	0.039952	0.34616	1	0	1		32d cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	lymphoid progenitor cell	-0.032536	0.47481	1	0	-1		lymphoid progenitor cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	tf-1 cell	-0.11778	0.088519	1	0	-1		tf-1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cancer stem cell	0.031379	0.75289	1	0	1		cancer stem cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	megakaryocyte cell line	0.03157	0.59961	1	0	1		megakaryocyte cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	follicular dendritic cell line	-0.00066925	0.79043	1	0	-1		follicular dendritic cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	follicular lymphoma cell	-0.053538	0.04557	1	0	-1		follicular lymphoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	im-9 cell	-0.0084025	0.91813	1	0	-1		im-9 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	daudi cell	-0.22578	0.01711	1	0	-1		daudi cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	adult t-cell lymphoma cell line	-0.065276	0.057399	1	0	-1		adult t-cell lymphoma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	th1 cell	-0.083807	0.31344	1	0	-1		th1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	promyelocytic leukemia cell	-0.19553	0.0022	1	0	-1		promyelocytic leukemia cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	peritoneal mesothelium	-0.042779	0.61995	1	0	-1		peritoneal mesothelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	lateral dorsal nucleus	0.0225	0.59575	1	0	1		lateral dorsal nucleus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	synganglion	0.03493	0.58296	1	0	1		synganglion
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ocellus	-0.0023353	0.86552	1	0	-1		ocellus
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	oci-aml2 cell	-0.057912	0.0477	1	0	-1		oci-aml2 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nci-h1299 cell	-0.024696	0.4538	1	0	-1		nci-h1299 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	endometrioma cell	0.029686	0.54947	1	0	1		endometrioma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	kms-11 cell	-0.0072703	0.86678	1	0	-1		kms-11 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ocm-1 cell	-0.048488	0.0469	1	0	-1		ocm-1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	rectal gland	0.065728	0.14529	1	0	1		rectal gland
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cone	-0.035914	0.04617	1	0	-1		cone
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	synovial sarcoma cell	0.027934	0.5986	1	0	1		synovial sarcoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	8305c cell	-0.0060006	1	1	0	-1		8305c cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	tibial cartilage	-0.014176	0.58902	1	0	-1		tibial cartilage
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sternal cartilage	-0.055821	0.081959	1	0	-1		sternal cartilage
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	c3h10t1/2 cell	-0.017977	0.52669	1	0	-1		c3h10t1/2 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	toe	0.052784	0.21699	1	0	1		toe
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	adrenocortical carcinoma cell line	-0.020106	0.5137	1	0	-1		adrenocortical carcinoma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	zona fasciculata	0.05733	0.2936	1	0	1		zona fasciculata
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	posterior amygdala	0.020891	0.60022	1	0	1		posterior amygdala
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cardinal vein	-0.01964	0.49117	1	0	-1		cardinal vein
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ks-imm cell	-0.011679	0.75237	1	0	-1		ks-imm cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	kaposi's sarcoma cell	0.012048	0.71495	1	0	1		kaposi's sarcoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nci-h526 cell	-0.001333	0.91807	1	0	-1		nci-h526 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	h4-ii-e-c3 cell	0.057201	0.24056	1	0	1		h4-ii-e-c3 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	liver epithelial cell line	0.0092904	0.81657	1	0	1		liver epithelial cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nci-h322 cell	0.0055287	0.75598	1	0	1		nci-h322 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ll24 cell	-0.0065352	0.68584	1	0	-1		ll24 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	daltons lymphoma ascites	-0.053139	0.04696	1	0	-1		daltons lymphoma ascites
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	respiratory bronchiole	0.032791	0.34412	1	0	1		respiratory bronchiole
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	caco-2/15 cell	0.034984	0.58335	1	0	1		caco-2/15 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	caco-2/bbe cell	-0.016314	0.86696	1	0	-1		caco-2/bbe cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mdck-2 cell	0.031054	0.49384	1	0	1		mdck-2 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	calu-6 cell	-0.020207	0.67864	1	0	-1		calu-6 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	hpac cell	-0.014544	0.68651	1	0	-1		hpac cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ca-46 cell	-0.033079	0.12325	1	0	-1		ca-46 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pc-3m cell	-0.012619	0.65137	1	0	-1		pc-3m cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	true leaf	-0.01075	0.86595	1	0	-1		true leaf
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	adventitious root	-0.067473	0.071849	1	0	-1		adventitious root
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	root primordium	-0.0069435	0.94655	1	0	-1		root primordium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pleural mesothelioma cell line	0.02093	0.59951	1	0	1		pleural mesothelioma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	caba i cell	-0.038462	0.2192	1	0	-1		caba i cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	ovca-433 cell	0.024798	0.59824	1	0	1		ovca-433 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	chorionic plate	0.019777	0.52653	1	0	1		chorionic plate
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	labyrinthine zone	0.028771	0.43066	1	0	1		labyrinthine zone
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	chorionic epithelium	0.0037897	0.85288	1	0	1		chorionic epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nrp-154 cell	-0.01338	0.73131	1	0	-1		nrp-154 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	malme-3m cell	0.016651	0.59794	1	0	1		malme-3m cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	amelanotic melanoma cell	-0.04775	0.40108	1	0	-1		amelanotic melanoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	neural crest cell line	0.0058718	1	1	0	1		neural crest cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	mel-ab cell	0.0061944	0.86644	1	0	1		mel-ab cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	melanocyte cell line	0.031162	0.54038	1	0	1		melanocyte cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	chago-k-1 cell	-0.042137	0.40367	1	0	-1		chago-k-1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	j558l cell	-0.017805	0.5704	1	0	-1		j558l cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	arh-77 cell	-0.094388	0.02892	1	0	-1		arh-77 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	nuchal ligament	-0.014049	0.86613	1	0	-1		nuchal ligament
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	es-d3 cell	0.0065042	0.89389	1	0	1		es-d3 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cervical adenocarcinoma cell	-0.0058779	0.84595	1	0	-1		cervical adenocarcinoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	hippocampal cell line	-0.044201	0.24632	1	0	-1		hippocampal cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	kmbc cell	0.0013052	0.89551	1	0	1		kmbc cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	hn cell	0.027957	0.55074	1	0	1		hn cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	vesicular gland	0.042492	0.38242	1	0	1		vesicular gland
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pa-1 cell	-0.0044845	0.92918	1	0	-1		pa-1 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	scc-25 cell	-0.032679	0.062269	1	0	-1		scc-25 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	larval brain	0.015136	0.59805	1	0	1		larval brain
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pedal ganglion	0.016783	0.597	1	0	1		pedal ganglion
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	b-lymphoblast cell line	-0.051766	0.10987	1	0	-1		b-lymphoblast cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	calu-3 cell	0.019272	0.80624	1	0	1		calu-3 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	oviductal fluid	-0.018342	0.25628	1	0	-1		oviductal fluid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	neurilemoma cell line	-0.0078879	0.85948	1	0	-1		neurilemoma cell line
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	cholangiocarcinoma cell	-0.016745	0.71926	1	0	-1		cholangiocarcinoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	gall bladder cancer cell	-0.030133	0.27941	1	0	-1		gall bladder cancer cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	smmc-7721 cell	-0.051244	0.052969	1	0	-1		smmc-7721 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	wro cell	-0.0027267	0.98274	1	0	-1		wro cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	parenchyma of thyroid gland	0.036829	0.52037	1	0	1		parenchyma of thyroid gland
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	novikoff hepatoma cell	-0.10953	0.0052399	1	0	-1		novikoff hepatoma cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	plant collar	-0.030662	0.33806	1	0	-1		plant collar
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	adenoid	-0.016749	0.75444	1	0	-1		adenoid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	esophageal squamous epithelium	0.03336	0.45583	1	0	1		esophageal squamous epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	pharynx	0.029932	0.72862	1	0	1		pharynx
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	kinetoplastid	-0.0092393	0.83496	1	0	-1		kinetoplastid
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	procyclic form	0.034147	0.33288	1	0	1		procyclic form
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	trypomastigote	-0.10622	0.058659	1	0	-1		trypomastigote
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	sporozoite	-0.010124	0.85021	1	0	-1		sporozoite
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	principal cell	0.020764	0.72041	1	0	1		principal cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	xenopus a6 cell	0.038843	0.4923	1	0	1		xenopus a6 cell
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	urinary bladder epithelium	0.013448	0.68591	1	0	1		urinary bladder epithelium
TISSUES Text-mining Tissue Protein Expression Evidence Scores - Cleaned	jensentissuetextmining_cleaned	distal tip	-0.0411	0.23171	1	0	-1		distal tip
